id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
4464,tt0329575,0.62007,87000000,148336445,Seabiscuit,Jeff Bridges|David McCullough|Chris Cooper|Tobey Maguire|Elizabeth Banks,http://www.seabiscuitmovie.com/,Gary Ross,The hopes of a nation rode on a long shot.,horse race|american dream|racehorse|great depression,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,141,Drama|History,Universal Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|DreamWorks Pictures|Touchstone Pictures,7/22/03,109,6.4,2003,103125680.096079,175830997.398388
11775,tt0138524,0.548852999999999,60000000,119940815,Intolerable Cruelty,George Clooney|Catherine Zeta-Jones|Edward Herrmann|Geoffrey Rush|Richard Jenkins,,Joel Coen,They can't keep their hands off each others assets.,california|assassin|infidelity|fetish|hitman,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,100,Crime|Comedy|Romance,Imagine Entertainment|Universal Pictures|Mike Zoss Productions|Alphaville Productions,9/2/03,201,5.7,2003,71121158.6869516,142172162.277621
18113,tt0362511,0.525418,0,0,National Lampoon Presents Dorm Daze,Tatyana Ali|Boti Bliss|Gable Carr|Patrick Cavanaugh|James DeBello,,David Hillenbrand|Scott Hillenbrand,,gay|prostitute|college|dormitory|mistaken identity,Chaos and misunderstandings ensue in a coed dorm,96,Comedy,National Lampoon Productions,9/26/03,17,4.6,2003,0,0
11329,tt0313542,0.500124,60000000,80154140,Runaway Jury,John Cusack|Gene Hackman|Dustin Hoffman|Rachel Weisz|Bruce McGill,,Gary Fleder,Trials are too important to be decided by juries.,court case|gun rampage|firearm|jury|suspense,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,127,Drama|Thriller,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures,10/9/03,180,6.8,2003,71121158.6869516,95010921.839269
11078,tt0271668,0.457107,0,50097949,National Security,Martin Lawrence|Steve Zahn|Colm Feore|Bill Duke|Eric Roberts,,Dennis Dugan,They only look like cops.,security camera|safety|patrol|conflict|police academy,Two mismatched security guards are thrown together to bust a smuggling operation.,88,Action|Comedy|Crime|Thriller,Columbia Pictures,1/17/03,133,5.6,2003,0,59383736.3453302
11615,tt0289992,0.431188,50000000,38955598,The Life of David Gale,Kevin Spacey|Kate Winslet|Laura Linney|Gabriel Mann|Rhona Mitra,,Alan Parker,The crime is clear. The truth is not.,prison|journalist|texas|professor|death penalty,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,130,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,2/21/03,246,7.2,2003,59267632.2391264,46176121.1183849
1807,tt0363589,0.426977,3000000,10012022,Elephant,Alex Frost|Eric Deulen|John Robinson|Elias McConnell|Jordan Taylor,,Gus Van Sant,An ordinary high school day. Except that it's not.,video game|gun|classroom|mass murder|girlfriend,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent. The film chronicles the events surrounding a school shooting.,81,Drama|Crime,HBO Films|Fearmakers Studios,5/18/03,186,7.1,2003,3556057.93434758,11867776.7573208
883,tt0379217,0.422711,0,7897645,Coffee and Cigarettes,Roberto Benigni|Steven Wright|Joie Lee|CinquÃ© Lee|Steve Buscemi,http://www.coffeeandcigarettesmovie.com/,Jim Jarmusch,,smoking|bar|secret|coffee|autograph,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,96,Comedy|Drama,Smokescreen Inc.,9/5/03,100,6.8,2003,0,9361494.3883035
10511,tt0298845,0.413383,0,0,In America,Paddy Considine|Samantha Morton|Sarah Bolger|Emma Bolger|Djimon Hounsou,,Jim Sheridan,,halloween costume|ice cream parlor|home renovation,An Irish immigrant family adjusts to life in the United States.,105,Drama|Romance,Hell's Kitchen Films|East of Harlem (UK) Ltd|Irish Film Industry,10/31/03,44,6.3,2003,0,0
2662,tt0251736,0.407552,7000000,16829545,House of 1000 Corpses,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,http://robzombie.com/movies/house-of-1000-corpses/,Rob Zombie,You'll never get out alive.,upper class|halloween|psychopath|urban legend|youth,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,89,Horror,Universal Pictures|Spectacle Entertainment Group,4/11/03,140,5.8,2003,8297468.51347769,19948945.6762365
237,tt0289635,0.383686,6400000,2500000,Young Adam,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,http://www.sonyclassics.com/youngadam/,David Mackenzie,Everyone has a past. Everyone has a secret.,individual|scotland|adultery|glasgow|river,A young drifter working on a river barge disrupts his employers' lives while hiding the fact that he knows more about a dead woman found in the river than he admits.,93,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),9/26/03,16,5.9,2003,7586256.92660817,2963381.61195632
15708,tt0345551,0.351678,850000,819939,Latter Days,Steve Sandvoss|Wes Ramsey|Jacqueline Bisset|Joseph Gordon-Levitt|Rebekah Johnson,,C. Jay Cox,Aaron prays. Christian plays... Opposites attract.,gay|coming out|mormon,Aaron Davis (Steve Sandvoss) and Christian Markelli (Wes Ramsey) are the two most opposite people in the world. Aaron is a young Elder (or a Mormon missionary) who wants to do his family proud and is quite passionate about his religion and film. Christian is a shallow WeHo waiter/party boy who only looks forward to bedding a new guy every night.,107,Drama|Comedy|Romance,TLA Releasing,7/10/03,26,6.4,2003,1007549.74806514,971916.862210341
22502,tt0296619,0.327103,0,0,Les Enfants de la Pluie,FrÃ©dÃ©ric Cerdal|Marjolaine Poulain|Fily Keita|Benjamin Pascal,,Philippe Leclerc,,,There is a world with two towns that are big enemies: Pyross and Hydross.,90,Animation|Adventure,MK2 Production,6/25/03,10,7.6,2003,0,0
10105,tt0373283,0.317456,780000,0,Saints and Soldiers,Larry Bagby|Alexander Polinsky|Kirby Heyborne|Corbin Allred|Ethan Vincent,,Ryan Little,,winter|belgium|world war ii|nazis|bravery,Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.,90,Action|Adventure|Drama|History|War,Excel Entertainment,9/11/03,46,6.7,2003,924575.062930371,0
8696,tt0337909,0.289415,10000000,96542059,Calendar Girls,Helen Mirren|Julie Walters|John Alderton|Linda Bassett|Annette Crosbie,http://www.calendargirls.tv/home.html,Nigel Cole,Some ladies will do anything for a good cause.,female nudity|england|mannequin|leukemia|calendar,2003 fact-based comedy with Helen Mirren and Julie Walters. Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.,108,Comedy,Harbour Pictures|Touchstone Pictures,9/2/03,46,6.5,2003,11853526.4478252,114436384.9684
20,tt0314412,0.28249,0,9726954,My Life Without Me,Sarah Polley|Amanda Plummer|Scott Speedman|Leonor Watling|Deborah Harry,http://www.clubcultura.com/clubcine/clubcineastas/isabelcoixet/mividasinmi/index.htm,Isabel Coixet,,farewell|responsability|dying and death|night shift|daughter,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,106,Drama|Romance,El Deseo|Milestone Productions,3/7/03,44,6.7,2003,0,11529870.6495779
321,tt0330602,0.276911,4361898,3031801,Mambo Italiano,Luke Kirby|Ginette Reno|Paul Sorvino|Mary Walsh|Peter Miller,http://mamboitaliano.ca/,Ã‰mile Gaudreault,Things change. Family doesn't.,gay|father-son relationship|sex|italo-american|lovesickness,"A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians â€“ called by critics ""the gay"" My Big Fat Greek Wedding.",92,Comedy|Romance,icon,6/6/03,13,5.2,2003,5170387.33057161,3593753.33380431
2260,tt0342172,0.275803,0,3117985,Capturing the Friedmans,Arnold Friedman|Elaine Friedman|Jesse Friedman|David Friedman|Seth Friedman,http://www.capturingthefriedmans.com/main.html,Andrew Jarecki,Who do you believe?,sexual abuse|middle class|child pornography|sodomy|american,An Oscar nominated documentary about a middle-class American family who is torn apart when the father Arnold and son Jesse are accused of sexually abusing numerous children. Director Jarecki interviews people from different sides of this tragic story and raises the question of whether they were rightfully tried when they claim they were innocent and there was never any evidence against them.,107,Documentary,,5/30/03,45,7.4,2003,0,3695911.76614225
6016,tt0281820,0.347234,0,0,The Good Thief,Nick Nolte|TchÃ©ky Karyo|Nutsa Kukhianidze|Marc Lavoine|SaÃ¯d Taghmaoui,,Neil Jordan,He doesn't want money. He wants what money can't buy.,casino|monte carlo|painting|caper|independent film,A compulsive gambler plans the heist of his life - a priceless collection of art from the world-class Casino Riviera in Monte Carlo.,108,Crime|Drama|Thriller,Fox Searchlight Pictures|Alliance Atlantis Communications|Metropolitan Films|TNVO,4/3/03,14,6.2,2003,0,0
2771,tt0305206,0.573104,0,6003587,American Splendor,Paul Giamatti|Hope Davis|Judah Friedlander|James Urbaniak|Harvey Pekar,http://www.newline.com/properties/americansplendor.html,Shari Springer Berman|Robert Pulcini,Ordinary life is pretty complicated,independent film|harvey pekar|v.a. hospital|junk sale|jellybean,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,101,Comedy|Drama,,8/15/03,60,6.7,2003,0,7116367.728632
24358,tt0366179,0.237282,0,0,The Second Renaissance Part I,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,,Mahiro Maeda,,,Tells the early history of how conflict began between the humans and machines. Part 1 of 2.,9,Science Fiction|Animation,Studio 4Â°C,2/1/03,16,7.2,2003,0,0
24914,tt0368574,0.208637,10,5,Kid's Story,Clayton Watson|Keanu Reeves|Carrie-Anne Moss|Kevin Michael Richardson|John Demita,,Shinichiro Watanabe,,,"A high school student is haunted by thoughts of ""The Matrix"" and a person named ""Neo"". Part of the Animatrix collection of animated shorts set in the Matrix universe.",15,Science Fiction|Animation,Studio 4Â°C,6/2/03,16,6.8,2003,11.8535264478252,5.92676322391264
192936,tt0287839,0.207399,20000000,0,Frank Herbert's Children of Dune,Alec Newman|Susan Sarandon|James McAvoy|Julie Cox|Ian McNeice,,Greg Yaitanes,Born to rule an empire. Destined to tear it apart. The saga of Dune is far from over...,prophecy|telepathy|sandstorm|title of nobility|world religion,"The twins of Paul ""Muad'dib"" Atreides become embroiled in the political landscape of Arrakis (""Dune"") and the rest of the universe.",248,Drama|Science Fiction|Fantasy|Adventure,New Amsterdam Entertainment|Blixa Film Productktion|Hallmark Entertainment,3/25/03,35,6.5,2003,23707052.8956505,0
22076,tt0327409,0.198046,7000000,0,Alien Hunter,James Spader|Janine Eser|John Lynch|Nikolai Binev|Leslie Stefanson,,Ron Krauss,Earth just got its final warning!,secret lab|airplane|agriculture|womanizer|nuclear explosion,Government agents find evidence of extraterrestrial life at the South Pole.,100,Thriller|Science Fiction|Action,Nu Image Films|Sandstorm Films|Millennium Films,7/19/03,16,4.2,2003,8297468.51347769,0
16930,tt0383995,0.126182,569217,569217,Les Clefs de bagnole,Laurent Baffie|Daniel Russo|Pascal Sellem|GÃ©rard Depardieu|Guillaume Canet,,Laurent Baffie,,,No overview found.,90,Comedy,Laurent Baffie Productions,12/10/03,12,4.8,2003,674722.876405176,674722.876405176
28200,tt0325055,0.098984,7000000,10000000,Sylvia,Gwyneth Paltrow|Daniel Craig|Jared Harris|Michael Gambon|Blythe Danner,,Christine Jeffs,Life was too small to contain her...,beach|infidelity|boat|writing|biography,Story of the relationship between the poets Ted Hughes and Sylvia Plath.,109,Drama|Romance,Focus Films,10/17/03,17,5.6,2003,8297468.51347769,11853526.4478252
14694,tt0337721,0.080522,0,0,The Snow Walker,Barry Pepper|Annabella Piugattuk|James Cromwell,,Charles Martin Smith,,independent film,A bush pilot in nothern Canada who with the aid of modernity thinks he can handle it all &amp; knows it all. After reluctantly agreeing to transport a local indian girl to a medical facility his light plane crashes &amp; they have to survive whilst finding their way back to civilization. Along the journey the man finds a new respect for the native ways as they battle to survive the elements.Strangely this movie is barely rated as it's viewed as one of the best &amp; most moving films by all who've watched it.,103,Action|Adventure|Drama,,1/1/03,13,4.5,2003,0,0
319600,tt0395656,0.059976,0,0,Indiana Jones: Making the Trilogy,Harrison Ford|George Lucas|Steven Spielberg|Lawrence Kasdan,,Laurent Bouzereau,,making of,The Making of the Trilogy,127,Documentary,Lucasfilms,10/21/03,10,7.2,2003,0,0
24660,tt0366177,0.168156,0,0,A Detective Story,James Arnold Taylor|Carrie-Anne Moss|Matt McKenzie|Terrence 'T.C.' Carson,,Shinichiro Watanabe,,,"A private detective is hired to find the elusive computer hacker ""Trinity."" Part of the Animatrix collection of animated shorts in the Matrix universe.",10,Science Fiction|Animation,Studio 4Â°C,4/1/03,12,7.4,2003,0,0
107059,tt0352376,0.138667,0,0,Gomez & TavarÃ¨s,Stomy Bugsy|Titoff|NoÃ©mie Lenoir|Jean Yanne|Ã‰lodie Navarre,,Gilles Paquet-Brenner,,,Two very different cops are forced to work together...,72,Crime|Comedy|Action,M6 Films|Hugo Films,5/7/03,11,4.4,2003,0,0
59191,tt0353393,0.038236,0,0,Eloise at Christmastime,Julie Andrews|Sofia Vassilieva|Kenneth Welsh|Debra Monk|Jason Jones,,Kevin Lima,,holiday|christmas,Eloise insists on helping with yuletide nuptials.,89,Family|Comedy|Drama,Handmade Films Ltd.|DiNovi Pictures,11/23/03,11,4.6,2003,0,0
24950,tt0372765,0.046862,0,0,Matriculated,Melinda Clarke|Dwight Schultz|Olivia d'Abo|James Arnold Taylor|Rodney Saulsberry,,Peter Chung,,,The human resistance works to convert a sentinel to their side. Part of the Animatrix collection of animated shorts set in the Matrix universe.,16,Animation|Drama|Science Fiction,DNA,6/3/03,12,7.1,2003,0,0
27874,tt0290382,0.049778,0,0,A Wrinkle in Time,Katie Stuart|Gregory Smith|David Dorfman|Chris Potter|Kyle Secor,,John Kent Harrison,,,Based on a children's series by the same name. Meg and Charles Wallace are aided by Calvin and three interesting women in the search for their father who disappeared during a government experiment. Their travels take them around the universe to a place unlike any other.,128,Drama|Science Fiction|Family,BLT Productions,4/25/03,10,4.9,2003,0,0
714,tt0120347,2.391809,110000000,333011068,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,http://www.mgm.com/view/movie/2029/Tomorrow-Never-Dies/,Roger Spottiswoode,The Man. The Number. The License...are all back.,london|england|spy|china|news broadcast,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,119,Adventure|Action|Thriller,Eon Productions,12/11/97,565,5.9,1997,149430635.31793,452382322.355841
8413,tt0119081,1.949225,60000000,26673242,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,,Paul W.S. Anderson,Infinite Space - Infinite Terror,space marine|nudity|nightmare|hallucination|cryogenics,"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.",96,Horror|Science Fiction|Mystery,Paramount Pictures|Impact Pictures|Golar Productions,8/15/97,358,6.2,1997,81507619.2643258,36234540.8913537
9366,tt0119008,1.308461,35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,,Mike Newell,Donnie Brasco. Based on a True Story.,undercover|mafia|mobster|dirty cop|informant,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,127,Crime|Drama|Thriller,TriStar Pictures|Mark Johnson Productions|Phoenix Pictures|Baltimore Pictures,2/27/97,615,7.2,1997,47546111.2375233,56994198.6951988
1813,tt0118971,1.272247,57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,,Taylor Hackford,Evil has its winning ways.,child abuse|southern u.s.|obsession|subway|nudity,A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,144,Drama|Horror|Mystery|Thriller,Regency Enterprises|Monarchy Enterprises B.V.|Kopelson Entertainment|Warner Bros.|New Regency Pictures,10/17/97,717,6.9,1997,77432238.3011095,207769251.929862
2118,tt0119488,1.123404,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,,Curtis Hanson,Everything is suspect... Everyone is for sale... And nothing is what it seems.,corruption|detective|shotgun|morgue|f word,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,138,Crime|Drama|Mystery|Thriller,Regency Enterprises|Wolper Organization|Warner Bros.,9/19/97,728,7.5,1997,47546111.2375233,171460704.837137
9769,tt0119558,1.031334,62000000,1060056,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,,Adrian Lyne,A forbidden love. An unthinkable attraction. The ultimate price.,jealousy|secret|blackmail|professor|lolita,Urbane professor Humbert Humbert marries a New England widow to be near her nymphet daughter.,137,Drama|Romance,PathÃ©|Lolita Productions,9/27/97,120,6.9,1997,84224539.90647,1440044.0141144
18222,tt0119908,0.977822,0,0,Poison Ivy: The New Seduction,Jaime Pressly|Megan Edwards|Michael Des Barres|Greg Vaughan|Susan Tyrrell,,Kurt Voss,All the rules are about to be broken.,manipulation|romance|family|erotic movie,A sinister seductress vows to destroy a suburban family.,93,Thriller|Romance,New Line Cinema|CineTel Pictures|MG Entertainment,1/1/97,16,4.4,1997,0,0
9770,tt0119592,0.761869999999999,50000000,10541523,Mad City,John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky,,Costa-Gavras,One man will make a mistake. The other will make it a spectacle.,journalist|museum|hostage drama|independent film,A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,114,Action|Drama|Thriller,Warner Bros.|Arnold Kopelson Productions,11/7/97,36,5.3,1997,67923016.0536048,14320240.7191688
10806,tt0119360,0.733859,35000000,0,In & Out,Kevin Kline|Joan Cusack|Tom Selleck|Matt Dillon|Debbie Reynolds,,Frank Oz,An out-and-out comedy.,gay|homophobia|gay kiss|coming out,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,90,Comedy|Romance,Paramount Pictures|Spelling Films,9/10/97,74,5.8,1997,47546111.2375233,0
66,tt0118548,0.708978,50000000,50068310,Absolute Power,Clint Eastwood|Gene Hackman|Ed Harris|Scott Glenn|Laura Linney,,Clint Eastwood,Corrupts Absolutely.,corruption|assassination|washington d.c.|rape|white house,A master thief coincidentally is robbing a house where a murder in which the President of The United States is involved occurs in front of his eyes. He is forced to run yet may hold evidence that could convict the President. A political thriller from and starring Clint Eastwood and based on a novel by David Baldacci.,121,Crime|Drama|Thriller,Columbia Pictures|Castle Rock Entertainment|Malpaso Productions,2/14/97,91,6.2,1997,67923016.0536048,68015812.4781372
431,tt0123755,0.663483,250000,501818,Cube,Nicole de Boer|Nicky Guadagni|David Hewlett|Andrew Miller|Julian Richings,,Vincenzo Natali,Don't look for a reason... Look for a way out.,riddle|autism|claustrophobia|maze|prime number,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,90,Thriller|Science Fiction|Mystery,TÃ©lÃ©film Canada|Feature Film Project|Cube Libre|Harold Greenberg Fund|Odeon Films,9/9/97,508,6.7,1997,339615.080268024,681699.841399757
4421,tt0119173,0.638429,50000000,48169156,G.I. Jane,Demi Moore|Viggo Mortensen|Anne Bancroft|Jason Beghe|Daniel von Bargen,,Ridley Scott,Failure is not an option.,female nudity|poem|middle east|helicopter|satellite,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,125,Action|Drama,Caravan Pictures|Hollywood Pictures|First Independent Films|Largo Entertainment|Scott Free Productions,8/22/97,208,6,1997,67923016.0536048,65435887.1255319
2212,tt0119791,0.586336,0,1179002,Nightwatch,Ewan McGregor|Patricia Arquette|Nick Nolte|Josh Brolin|Lauren Graham,,Ole Bornedal,,expensive restaurant|night watchman|law|investigation|suspense,He's the prime suspect in a terrifying mystery. The police are after him and so is the murderer.,102,Action|Drama|Horror|Mystery|Thriller,Michael Obel Productions,1/31/97,44,6.4,1997,0,1601627.43546464
9405,tt0119013,0.529974,30000000,0,Double Team,Jean-Claude Van Damme|Dennis Rodman|Mickey Rourke|Paul Freeman|Valeria Cavalli,,Tsui Hark,America's top counter-terrorist usually works alone... this time he's got company.,terrorist|switzerland|undercover|revenge,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,97,Action|Thriller,Columbia Pictures|Mandalay Entertainment,4/4/97,76,4.3,1997,40753809.6321629,0
26689,tt0117468,0.334532,0,0,Retroactive,Jim Belushi|Kylie Travis|Shannon Whirry|Frank Whaley|Jesse Borrego,,Louis Morneau,,leap in time|suspense|serial killer,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,91,Science Fiction|Thriller,Orion Pictures|Cohiba Pictures,1/1/97,12,6,1997,0,0
17894,tt0118691,0.272686,16000000,0,The Beautician and the Beast,Timothy Dalton|Fran Drescher|Michael Lerner|Ian McNeice|Patrick Malahide,,Ken Kwapis,Once upon a time...,dictator|female protagonist|beautician,The story follows the misadventures of a New York City beautician who is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.,105,Comedy|Romance,Paramount Pictures,2/7/97,27,5.3,1997,21735365.1371535,0
29193,tt0120176,0.25871,0,0,The Spanish Prisoner,Steve Martin|Campbell Scott|Ben Gazzara|Rebecca Pidgeon|Ricky Jay,,David Mamet,It's the oldest con in the book.,dialogue|confidence|invention|independent film,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.,110,Crime|Drama|Mystery|Thriller,Jean Doumanian Productions|Sweetland Films|Magnolia Films|Jasmine Productions Inc.,9/8/97,23,7.1,1997,0,0
9054,tt0119214,0.229634,53000000,0,Gone Fishin',Joe Pesci|Danny Glover|Rosanna Arquette|Lynn Whitfield|Willie Nelson,,Christopher Cain,Even the fish are laughing!,sea|boat|fishing|rogue,Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.,94,Comedy|Family,Caravan Pictures|Hollywood Pictures|Roger Birnbaum Productions,5/30/97,11,5.2,1997,71998397.0168211,0
9406,tt0118604,0.223151,22000000,26570463,An American Werewolf in Paris,Tom Everett Scott|Julie Delpy|Vince Vieluf|Julie Bowen|Phil Buckman,,Anthony Waller,Things are about to get a little hairy.,paris|meat|cowardliness|animal horror,An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will.,105,Horror|Comedy,Hollywood Pictures|Cometstone Pictures,12/25/97,68,5.3,1997,29886127.0635861,36094919.6980142
31662,tt0118564,0.214637,6000000,6330054,Affliction,Nick Nolte|James Coburn|Sissy Spacek|Willem Dafoe|Brigid Tierney,,Paul Schrader,,,A small town policeman must investigate a suspicious hunting accident. The investigation and other events result in his slowly disintegrating mentally.,114,Drama,Lions Gate Films,8/28/97,20,5,1997,8150761.92643258,8599127.18924371
10871,tt0119210,0.206863,37000000,6482195,Switchback,Dennis Quaid|Danny Glover|R. Lee Ermey|Claudia Stedelin|Brent Hinkley,,Jeb Stuart,The hunter becomes the hunted.,loss of son|serial killer|train,FBI agent Dennis Quaid tries to catch a serial killer who kidnapped his son.,118,Action|Adventure|Mystery|Thriller,Paramount Pictures|Pacific Western|Rysher Entertainment,10/31/97,20,5.7,1997,50263031.8796675,8805804.70095194
43274,tt0131620,0.17021,0,0,Tower of Terror,Steve Guttenberg|Kirsten Dunst|Nia Peeples|Michael McShane|Amzie Strickland,,D.J. MacHale,Hotel Guest Check In...But They Don't Check Out!,hotel|halloween|hollywood|elevator,A disgraced reporter investigates an abandoned luxury hotel where five people mysteriously disappeared sixty years earlier.,89,Thriller|Comedy|Family|Horror,Walt Disney Television,10/26/97,22,5.8,1997,0,0
32332,tt0119327,0.066135,0,0,Hugo Pool,Alyssa Milano|Mark Boone Junior|Malcolm McDowell|Sean Penn|Robert Downey Jr.,,Robert Downey Sr.,A comedy with serious relief,dancing|victim|love|independent film|pool cleaner,Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.,92,Comedy|Romance,Nomadic Pictures|BMG Independents,1/1/97,11,4.9,1997,0,0
15800,tt0120370,0.148904999999999,0,0,Trekkies,Denise Crosby|Barbara Adams|Majel Barrett|James Doohan|DeForest Kelley,,Roger Nygard,,pop culture|fan culture|documentary|science fiction|space opera,A hilarious look at the universe's most fervent fans.,86,Documentary,,10/18/97,10,5.3,1997,0,0
82549,tt0127322,0.143657999999999,0,0,Toothless,Kirstie Alley|Dale Midkiff|Ross Malinger|Lynn Redgrave|Eileen Brennan,,Melanie Mayron,,afterlife|tooth fairy|dentist|woman director,A female dentist is cast into limbo after her death in an accident and is given the assignment to act as the Tooth Fairy as her action to be admitted into heaven.,92,Fantasy|Comedy|Romance,Walt Disney Television|American Broadcasting Company (ABC)|Mandeville Films,10/5/97,13,5.5,1997,0,0
37410,tt0122529,0.022145,0,1334786,Henry Fool,Thomas Jay Ryan|James Urbaniak|Parker Posey|Maria Porter|James Saito,,Hal Hartley,,alcohol|politics|murder|fame|money,An egocentric bum transforms the lives of a shy New Jersey garbageman and his sister.,137,Comedy|Drama,Shooting Gallery|True Fiction Pictures,9/7/97,14,6.9,1997,0,1813253.81812254
40413,tt0119981,0.077201,0,0,Les Randonneurs,Philippe Harel|Vincent Elbaz|GÃ©raldine Pailhas|Karin Viard|BenoÃ®t Poelvoorde,,Philippe Harel,,,Deux filles et trois garÃ§ons partent en randonnÃ©e sur l'Ã®le de BeautÃ©. La difficultÃ© des chemins escarpÃ©s de la Corse va les rÃ©vÃ©ler Ã  eux-mÃªmes.,95,Drama|Romance|Foreign,,3/12/97,17,4.9,1997,0,0
75656,tt1670345,4.942928,75000000,117698894,Now You See Me,Jesse Eisenberg|Mark Ruffalo|Woody Harrelson|MÃ©lanie Laurent|Isla Fisher,,Louis Leterrier,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,paris|bank|secret|fbi|vault,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,115,Thriller|Crime,Summit Entertainment|K/O Paper Products|SOIXAN7E QUIN5E|See Me Louisiana,5/29/13,3453,7.3,2013,70202501.4555318,110170090.364659
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Steve Carell|Kristen Wiig|Benjamin Bratt|Miranda Cosgrove|Russell Brand,http://www.despicableme.com/,Pierre Coffin|Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,6/25/13,3436,7,2013,71138534.8082722,908665501.929164
249397,tt2382009,3.006256,0,2227167,Nymphomaniac: Vol. II,Charlotte Gainsbourg|Stellan SkarsgÃ¥rd|Shia LaBeouf|Willem Dafoe|Stacy Martin,http://www.magpictures.com/nymphomaniac/,Lars von Trier,Forget About Love,sex|bondage|whip|nudity|masochism,The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.,123,Drama|Mystery,Zentropa Entertainments,12/25/13,465,6.6,2013,0,2084702.59412283
